accession,cluster_id,split
Q9GZN6,3237,train
O14867,3238,train
Q9UL63,3239,test
Q33E94,3240,train
Q8WVT3,3241,test
Q9Y6Q2,3242,train
O15344,3243,train
Q9UJV3,3243,train
Q6ZW31,3244,train
Q9NUT2,3245,train
Q9UPT5,3246,train
Q8NEE6,3247,train
P33992,3248,val
P28698,3249,train
Q9H7X3,3249,train
Q96LA5,3250,train
Q96P31,3250,train
Q96LA6,3250,train
Q6SJ93,3251,train
Q9UBT7,3252,test
Q9Y4W2,3253,train
P85037,3254,train
Q01167,3254,train
Q7Z2T5,3255,val
Q14526,3256,train
Q96JB3,3256,train
Q96T17,3257,train
O15259,3258,train
P13010,3259,train
P23276,3260,train
Q9NV66,3261,train
Q6NUM6,3261,train
P13798,3262,train
P48449,3263,test
Q02108,3264,test
P33402,3264,test
Q8NI17,3265,test
Q96AQ6,3266,train
Q13823,3267,train
Q8TBA6,3268,train
Q92952,3269,train
Q9UGI6,3269,train
Q9H2S1,3269,train
O15554,3269,train
Q8N103,3270,train
Q86SP6,3271,test
Q8NHY2,3272,train
O60583,3273,train
O60563,3273,train
P47736,3274,test
Q684P5,3274,test
Q695T7,3275,train
Q9H2J7,3275,train
Q9H1V8,3275,train
Q8TDW5,3276,train
Q9NZJ0,3277,test
Q9P2K5,3278,train
P52272,3278,train
Q9UBB6,3279,train
P17844,3280,train
Q92841,3280,train
Q3YEC7,3281,train
Q16348,3282,train
P46059,3282,train
Q13061,3283,train
Q6VN20,3284,val
Q96S59,3284,val
Q9P2N2,3285,train
Q8TEC5,3286,train
Q9UHD2,3287,train
Q14164,3287,train
Q7Z5Q1,3288,train
Q8NE35,3288,train
Q17RY0,3288,train
Q92560,3289,train
P05165,3290,train
Q8N448,3291,train
Q8TBB1,3291,train
Q9Y2L9,3292,train
O75427,3292,train
P27986,3293,train
O00459,3293,train
Q92569,3293,train
Q5VWT5,3294,train
P12755,3295,train
P14210,3296,train
Q96ED9,3297,train
Q86VS8,3297,train
Q9UJC3,3297,train
P28331,3298,test
O75112,3299,val
Q9H6T0,3300,train
Q6NXG1,3300,train
Q9Y2G4,3301,train
Q96MU7,3302,train
Q4J6C6,3303,val
O94844,3304,train
Q9BYZ6,3304,train
Q8NA31,3305,train
P43304,3306,train
Q96JJ3,3307,train
Q96BJ8,3307,train
Q92556,3307,train
Q8NI51,3308,train
P49711,3308,train
P46199,3309,train
Q8NBF2,3310,test
P50747,3311,train
Q5W0B1,3312,train
Q8IU68,3313,train
Q9H8Y5,3314,val
Q5VZE5,3315,test
Q96RQ3,3316,train
Q8NEP3,3317,train
Q8N187,3318,train
Q9HAU8,3319,train
Q9H4A4,3319,train
Q96T83,3320,train
Q92581,3320,train
Q8IVB4,3320,train
Q96SZ4,3321,val
O00139,3322,train
Q8N4N8,3322,train
Q99661,3322,train
Q8IYI6,3323,train
O00418,3324,train
Q6PJW8,3325,test
Q71RC2,3326,train
Q96BD0,3327,train
Q6ZQN7,3327,train
Q86UG4,3327,train
Q6SZW1,3328,test
Q5FVE4,3329,train
Q96GR2,3329,train
A8MZA4,3330,test
A0A1B0GV03,3330,test
O75330,3331,val
Q6UWE0,3332,train
Q7Z388,3333,train
Q6ZPD9,3333,train
Q8TAM1,3334,train
Q08426,3335,train
Q7Z402,3336,val
Q8N1B4,3337,train
Q32MQ0,3338,val
Q8TE68,3339,train
Q9NR61,3340,test
O00548,3340,test
Q96M32,3341,train
Q9UJY5,3342,train
Q9NZ52,3342,train
Q9P2Y4,3343,train
Q9NZQ3,3344,train
Q9UKJ8,3345,train
Q5T6C5,3346,val
Q17RC7,3347,train
Q9Y223,3348,val
P31152,3349,train
Q16659,3349,train
Q9Y608,3350,train
Q9H6R7,3351,train
Q13144,3352,train
Q9BXC9,3353,train
P56975,3354,train
Q6UXH9,3355,train
O43548,3356,val
P21980,3356,val
O95932,3356,val
Q9H9D4,3357,train
O95573,3358,train
O60488,3358,train
Q9NYZ3,3359,train
Q969H4,3360,train
Q9H8H0,3361,train
A6NGR9,3362,train
Q96RL1,3363,train
O96013,3364,train
Q9P286,3364,train
Q9NQU5,3364,train
Q96T68,3365,train
Q53GD3,3366,val
Q8IWA5,3366,val
Q8NCS7,3366,val
P33993,3367,train
Q8NE18,3368,train
P53794,3369,train
Q2M3M2,3369,train
P13866,3369,train
Q9NY91,3369,train
Q8WWX8,3369,train
A0PJK1,3369,train
Q9UPU9,3370,val
Q5PRF9,3370,val
Q93063,3371,train
Q6NSI8,3372,train
Q9Y6D9,3373,train
Q9BYH8,3374,test
Q9Y2Z2,3375,train
Q12996,3376,train
Q6P3S6,3377,train
Q9H307,3378,train
Q9UH99,3379,train
Q2M385,3380,train
Q9H3W5,3381,train
O75325,3381,train
Q6UXK5,3381,train
Q96CP2,3382,train
Q4VC44,3382,train
Q5TD94,3383,train
Q8N8K9,3384,train
P20592,3385,train
P20591,3385,train
Q2TV78,3386,val
P26927,3386,val
O94776,3387,train
Q13330,3387,train
Q9BTC8,3387,train
Q8IWZ6,3388,test
Q8IYE1,3389,train
Q8N8Z6,3390,train
B3KS81,3391,train
O43304,3392,train
Q92503,3392,train
Q8IZW8,3393,train
Q9H6S3,3394,train
Q8IVH2,3395,train
Q9H334,3395,train
O15409,3395,train
Q8IYT3,3396,train
Q6NSJ0,3397,train
P07384,3398,val
P17655,3398,val
A6NHC0,3398,val
Q6ZUT3,3399,test
A0AV02,3400,train
Q8N302,3401,test
Q8TC05,3402,val
P57058,3403,train
Q9HCJ2,3404,train
Q9HBW1,3404,train
Q9NT99,3404,train
Q7Z4F1,3405,val
P55290,3406,train
Q9Y2K1,3407,train
Q99797,3408,train
Q9Y253,3409,train
Q5SWA1,3410,train
Q86SQ7,3411,train
Q9H0E7,3412,test
Q70CQ1,3412,test
Q7Z404,3413,train
O15060,3414,train
G3V0H7,3415,train
Q9NYB5,3415,train
P46721,3415,train
Q9Y6L6,3415,train
Q9NPD5,3415,train
Q8IUC6,3416,train
Q8N5C8,3417,train
P51617,3418,train
Q9UBD5,3419,train
O75342,3420,train
O15296,3420,train
Q9BYJ1,3420,train
O94830,3421,test
A2AJT9,3422,train
Q9NWN3,3423,val
Q4KMQ1,3424,train
Q9UQF2,3425,train
Q9UPT9,3426,test
A6NNY8,3426,test
Q70EK9,3426,test
O94850,3427,test
Q96I24,3428,train
Q96AE4,3428,train
Q92945,3428,train
Q9H116,3429,test
Q2TAK8,3430,train
Q5H9M0,3430,train
P19338,3431,train
Q8N5V2,3432,train
Q3MIN7,3433,train
P48147,3434,train
Q9UIG8,3435,test
P02787,3436,train
P02788,3436,train
Q92541,3437,train
Q9NYY8,3438,train
Q9NVR2,3439,train
Q6ZW61,3440,train
Q14123,3441,train
Q01064,3441,train
P54750,3441,train
A4FU01,3442,train
Q8N307,3443,train
Q92542,3444,train
Q5HYW2,3445,train
Q2YD98,3446,test
Q14444,3447,train
Q08945,3448,train
O94956,3449,train
O94876,3450,train
O75069,3450,train
Q9ULS5,3450,train
Q9NUQ8,3451,train
Q9UKG1,3452,train
Q8NEU8,3452,train
P49959,3453,train
Q86TG7,3454,train
Q6P3R8,3455,train
Q8NCN4,3456,train
Q8NG27,3457,train
O43164,3457,train
Q9UGI0,3458,train
Q6UWL6,3459,train
Q9NVR0,3460,val
Q9UJ41,3461,train
Q96T51,3462,val
Q8WXA3,3462,val
Q7L099,3462,val
Q9NVU0,3463,train
O00471,3464,train
Q4G163,3465,train
P20810,3466,test
Q9NQG7,3467,train
Q9BU23,3468,train
Q969H0,3469,train
Q9H4Q3,3470,train
Q9NX78,3471,train
Q6NZY4,3472,train
P08253,3473,train
P14780,3473,train
Q15233,3474,train
Q8WXF1,3474,train
P23246,3474,train
Q9H078,3475,train
Q9NQR7,3476,train
Q6IA69,3477,train
O14523,3478,train
Q9NPG1,3479,train
O60353,3479,train
Q7L622,3480,train
Q9NVM9,3481,train
Q8N143,3482,train
P41182,3482,train
Q969R5,3483,train
Q05BQ5,3483,train
Q8N350,3484,train
Q9NZP8,3485,train
P00736,3485,train
P17600,3486,train
O14994,3486,train
Q92777,3486,train
Q9H892,3487,val
Q96DZ5,3488,train
Q8N3C7,3488,train
Q96EF0,3489,train
Q9Y217,3489,train
Q9Y216,3489,train
Q9BYT8,3490,train
P52888,3490,train
Q9H4Z3,3491,train
Q12931,3492,train
Q9H992,3493,train
O15247,3494,train
Q9Y696,3494,train
O00299,3494,train
O95833,3494,train
Q96NY7,3494,train
Q9NZA1,3494,train
Q8N6Y0,3495,test
O15234,3496,train
Q96MT8,3497,train
Q8ND24,3498,train
Q8N9T8,3499,train
O95352,3500,train
P23142,3501,train
Q99941,3502,train
Q5SY16,3503,train
Q8IZ21,3504,train
Q6Y2X3,3505,train
P13688,3506,train
P31997,3506,train
Q00887,3506,train
Q15238,3506,train
Q9UQ72,3506,train
P06731,3506,train
P40199,3506,train
P40198,3506,train
Q14002,3506,train
Q04446,3507,train
Q9H0J9,3508,train
Q9UF56,3509,train
Q9H0K6,3510,val
Q6ZT62,3511,train
Q9Y3L3,3511,train
Q9NR19,3512,train
A9YTQ3,3513,train
Q9Y592,3514,train
O75127,3515,train
P10244,3516,train
Q96GD3,3517,train
Q9UQR0,3517,train
O15254,3518,train
Q96QV1,3519,train
Q92902,3520,train
Q14978,3521,train
Q8N6R0,3522,train
Q9H720,3523,train
Q9UKM7,3524,train
Q9P2Y5,3525,val
Q9UI46,3526,train
O94769,3527,train
Q5VIR6,3528,val
P23327,3529,train
Q9NUY8,3530,train
Q96M02,3531,val
P48740,3532,train
O00187,3532,train
Q06210,3533,train
O94808,3533,train
Q9UBK8,3534,train
Q8NC60,3535,val
Q96RL6,3536,train
Q96LC7,3536,train
A6NMB1,3536,train
Q6ZRP7,3537,train
Q9BZW7,3538,test
Q9UKU0,3539,train
Q9ULC5,3539,train
P33121,3539,train
Q53GS7,3540,train
Q86XR2,3541,train
Q9H0V1,3542,train
O43167,3543,train
Q8IV35,3544,test
Q9NX65,3545,train
P05771,3546,train
P05129,3546,train
P17252,3546,train
Q96GX1,3547,train
Q9H3C7,3548,train
Q86VQ0,3549,train
O00461,3550,train
Q9Y426,3551,train
Q86VW0,3552,val
Q9UBH6,3553,test
Q96MP5,3554,train
Q5W0A0,3555,train
Q9NZN1,3556,train
Q9NP60,3556,train
Q68DH5,3557,train
Q7Z417,3558,train
Q6ZW33,3559,train
Q8IZF3,3560,train
P49418,3561,train
Q02040,3562,train
Q6IPM2,3563,train
Q9Y4A8,3564,train
Q6TGC4,3565,train
Q9H461,3566,train
Q9Y2J0,3567,train
Q9UNE2,3567,train
Q14183,3567,train
Q14184,3567,train
O96006,3568,test
P42167,3569,train
P42166,3569,train
Q86XJ1,3570,train
O43903,3570,train
Q13480,3571,train
P29973,3572,train
Q16281,3572,train
Q8IV77,3572,train
Q6ZU52,3573,val
Q6PCT2,3574,train
Q9NYA3,3575,train
Q49AG3,3576,train
Q9Y2A4,3577,train
P15621,3577,train
P17017,3577,train
Q9UC07,3577,train
Q8N8Z8,3577,train
Q9H7R0,3577,train
Q8N972,3577,train
C9JN71,3577,train
Q8TBZ8,3577,train
Q3KP31,3577,train
P17024,3577,train
Q8NEP9,3577,train
Q96GE5,3577,train
Q8N7K0,3577,train
Q7L945,3577,train
Q8TA94,3577,train
Q68EA5,3577,train
P52737,3577,train
Q15935,3577,train
P16415,3577,train
Q9H2G4,3578,train
Q9NYJ8,3579,train
Q08188,3580,train
Q9Y653,3581,train
Q53ET0,3582,train
P49915,3583,train
Q8NBP7,3584,val
Q86SG6,3585,val
Q86YC3,3586,train
Q96SD1,3587,train
Q9NVM4,3588,train
O43823,3589,train
O60393,3590,train
A8K979,3591,train
Q9UKA1,3592,train
Q9P1Z2,3593,val
P78424,3594,train
Q14863,3594,train
Q6IQ21,3595,train
Q8TDR0,3596,test
Q9HCJ3,3597,train
Q8IY67,3597,train
O75864,3598,val
Q9HAS3,3599,train
O43868,3599,train
O00337,3599,train
Q504Y0,3600,train
Q8TC07,3601,val
Q9HA65,3601,val
Q96QF7,3602,train
P16452,3603,train
Q06495,3604,val
Q8N130,3604,val
O95436,3604,val
O15226,3605,train
Q86WN1,3606,val
Q9NR80,3607,train
Q96N96,3607,train
O43307,3607,train
Q7Z353,3608,test
O14975,3609,test
Q5K4L6,3609,test
Q9Y2P5,3609,test
Q9Y2P4,3609,test
Q9HBW9,3610,train
Q96EY7,3611,train
Q7L2J0,3612,train
Q5T2E6,3613,train
Q9NQV8,3614,train
O15231,3615,train
Q9HB58,3616,train
Q6NUQ4,3617,val
Q9NUB1,3618,train
P35626,3619,train
P25098,3619,train
Q5JTW2,3620,train
P0C7T5,3621,val
Q9BSC4,3622,val
P09871,3623,train
Q96SB4,3624,train
Q9UPE1,3624,train
P78362,3624,train
P10074,3625,val
O95171,3626,train
Q96NL6,3627,train
Q3MII6,3628,train
Q9HBE1,3629,train
Q9NVU7,3630,val
Q8IUZ0,3631,train
Q9HCS5,3632,test
Q969X6,3633,train
Q6P2C0,3634,train
Q6UX68,3635,train
A8MT19,3636,train
Q8TCX5,3636,train
Q8IUC4,3636,train
O60294,3637,train
A1A5C7,3638,train
Q9H6R3,3639,val
Q9UL17,3640,val
O95936,3640,val
O43301,3641,train
Q96MM6,3641,train
Q9H4B4,3642,train
Q9NYY3,3642,train
Q8N8U9,3643,train
Q68DL7,3644,val
P54803,3645,train
O00237,3646,train
Q9Y252,3647,train
Q07837,3648,train
Q68D10,3649,train
Q15843,3650,train
P62987,3650,train
P62979,3650,train
P0CG47,3650,train
P0CG48,3650,train
Q9UKF6,3651,test
A8MX76,3652,train
Q8IWF2,3653,train
Q96RR1,3654,test
P12757,3655,train
Q8N3L3,3656,test
Q9NUQ3,3656,test
P40222,3656,test
Q9Y450,3657,train
Q53H47,3658,train
Q8WU76,3659,train
P49221,3660,train
P81274,3661,train
Q86YR5,3661,train
Q86V97,3662,train
Q8WVZ9,3662,train
O43395,3663,train
O14978,3664,val
Q6NSZ9,3664,val
Q13769,3665,train
Q155Q3,3666,test
Q96DU7,3667,train
Q8WWK9,3668,train
Q5U623,3669,train
Q99081,3670,train
P15884,3670,train
Q5SRH9,3671,train
Q5VTQ0,3671,train
Q16650,3672,train
O00566,3673,train
Q9NTW7,3674,train
Q9NPA5,3674,train
O75943,3675,train
Q96NU1,3676,val
Q99424,3677,train
Q15067,3677,train
Q99501,3678,train
Q96BD5,3679,train
P04637,3680,train
Q9H3D4,3680,train
O15350,3680,train
O15228,3681,train
Q96AC1,3682,train
Q86UX7,3682,train
Q9BQL6,3682,train
P23352,3683,train
Q7Z4Q2,3684,train
Q8IVT2,3685,train
Q3SXY7,3686,train
Q96PX1,3687,train
O60291,3687,train
Q8WUM9,3688,train
Q08357,3688,train
P11021,3689,train
P17066,3689,train
P0DMV9,3689,train
P38646,3689,train
P48741,3689,train
P54652,3689,train
P11142,3689,train
P0DMV8,3689,train
P34931,3689,train
Q2TB18,3690,train
Q460N3,3691,train
Q5T6L9,3692,train
Q14393,3693,train
P07225,3693,train
O15037,3694,test
Q12889,3695,train
Q15782,3695,train
Q6UXI7,3696,train
Q9H172,3697,train
P45844,3697,train
C9JLR9,3698,train
O75746,3699,test
Q9UJS0,3699,test
Q96C10,3700,val
P16435,3701,test
Q9NZT2,3702,train
Q96RD6,3703,train
Q15061,3704,train
Q8N5D0,3705,train
Q8TAF3,3706,val
O15062,3707,train
P49848,3708,train
Q6UWJ1,3709,train
P05060,3710,train
Q92994,3711,train
Q6UWU2,3712,train
P16278,3712,train
Q9UGP4,3713,train
A6NIX2,3713,train
Q05655,3714,train
P51787,3715,train
Q9BQ70,3716,train
Q9UQC2,3717,train
Q96N76,3718,train
Q8WYA0,3719,train
Q0ZGT2,3720,train
Q8N3R9,3721,train
P51813,3722,train
Q06187,3722,train
P42680,3722,train
P42681,3722,train
Q08881,3722,train
A1IGU5,3723,train
Q9BTX1,3724,train
P09917,3725,train
P18054,3725,train
P16050,3725,train
Q09019,3726,train
Q8TBZ3,3726,train
Q9UBU7,3727,train
Q6PIW4,3728,train
O75807,3729,train
Q9NQW7,3730,val
O43895,3730,val
O94810,3731,train
O75916,3731,train
Q9P1V8,3732,train
Q8N2M8,3733,test
O60299,3734,train
O43524,3735,val
Q12778,3735,val
Q06787,3736,train
P51114,3736,train
P51116,3736,train
A6NDB9,3737,train
Q05516,3738,train
Q9BW19,3739,test
Q2M2Z5,3740,train
Q6EMK4,3741,train
P12429,3742,train
P08758,3742,train
P08133,3742,train
Q9UJ72,3742,train
Q9H221,3743,val
Q8IUR7,3744,test
Q9NPB8,3745,val
Q8NCG7,3746,train
Q9HC96,3747,train
Q86T24,3748,test
Q8NEM2,3749,train
Q96NG3,3750,train
Q86V21,3751,train
Q13546,3752,train
O60504,3753,train
Q8TD17,3754,train
Q9UDV7,3754,train
O76094,3755,train
P54257,3756,train
P51817,3757,train
P22694,3757,train
Q13976,3757,train
Q96C24,3758,val
Q8N7J2,3759,train
Q9Y3E1,3760,val
Q7Z4V5,3760,val
Q96CN5,3761,val
Q9NVP1,3762,train
Q96M63,3763,train
Q96QH2,3764,train
Q8TF50,3765,train
O95447,3766,test
Q6Q0C0,3767,test
Q9UNK9,3768,test
Q9Y6X4,3769,val
P18850,3770,train
Q9BRK4,3771,train
Q9BSK4,3772,val
Q96JP0,3772,val
Q6MZZ7,3773,train
Q86UA1,3774,train
Q96PK6,3775,train
Q9UJ78,3776,test
P50281,3777,val
P51511,3777,val
P51512,3777,val
Q9Y5R2,3777,val
Q9BVL4,3778,train
P37088,3779,train
Q7RTS9,3780,train
Q8N442,3781,train
O94925,3782,test
Q9UI32,3782,test
Q9BX10,3783,train
O00178,3783,train
Q969S8,3784,train
O96005,3785,train
P30203,3786,train
P81408,3787,train
Q0VDD7,3788,train
O76090,3789,train
Q8N1M1,3789,train
Q8NFU0,3789,train
Q13438,3790,train
Q9BX79,3791,train
Q9UGJ1,3792,train
Q8NFR9,3793,train
Q8WVC0,3794,train
Q8N8A6,3795,train
Q5SNT2,3796,train
Q13470,3797,train
Q8NDP4,3798,train
Q15973,3798,train
Q8IZC7,3798,train
Q8IYI8,3798,train
Q08AG5,3798,train
Q9BS34,3798,train
Q0D2J5,3798,train
Q96I27,3798,train
Q96BR6,3798,train
Q8N0X7,3799,train
O75326,3800,train
Q9UQM7,3801,test
Q13554,3801,test
Q13557,3801,test
Q13555,3801,test
Q13614,3802,train
Q13496,3802,train
Q13613,3802,train
Q9Y2J8,3803,train
Q9UM07,3803,train
Q9ULW8,3803,train
Q96M89,3804,train
Q9H6T3,3805,train
Q96S55,3806,test
Q6PK81,3807,train
Q96K75,3807,train
Q6ZNG0,3807,train
Q96NG5,3807,train
Q96JL9,3807,train
Q8N988,3807,train
Q13360,3807,train
Q14807,3808,train
Q96B97,3809,train
Q86WT1,3810,train
Q8N4P2,3810,train
Q9BY84,3811,train
Q13202,3811,train
Q8ND71,3812,val
Q12934,3813,train
P02545,3814,train
P20700,3814,train
Q03252,3814,train
Q8N5G2,3815,train
Q96EP1,3816,train
Q8WU17,3817,train
Q2TB10,3818,train
Q8NC74,3819,train
Q14515,3820,train
P09486,3820,train
P31040,3821,train
Q96BT7,3822,test
Q99607,3823,train
Q96MT1,3824,train
Q99805,3825,train
Q92544,3825,train
Q96T25,3826,val
Q8N392,3827,train
O15079,3828,test
Q9NX95,3828,test
Q5VUJ5,3829,train
Q3KP66,3830,train
Q68CP4,3831,train
Q14392,3832,train
O15523,3833,train
O00571,3833,train
P20711,3834,val
P19113,3834,val
Q9UHV5,3835,train
Q9H714,3836,train
O43572,3837,train
Q8IYS0,3838,test
Q14CZ7,3839,train
Q9UJ14,3840,train
Q9H093,3841,train
O60285,3841,train
Q9UI40,3842,train
Q99467,3843,train
P57075,3844,val
Q9H7D7,3845,train
Q96PZ0,3846,train
P05160,3847,train
Q9NQ79,3848,train
Q8NHV4,3849,train
O00305,3850,train
Q08289,3850,train
P54284,3850,train
Q02641,3850,train
Q9NZU1,3851,train
O43155,3851,train
Q9NZU0,3851,train
Q8NFH8,3852,train
Q8WZA1,3853,train
P54136,3854,train
Q9NW15,3855,train
Q3B820,3856,train
P0CG23,3857,train
Q8TE77,3858,train
A1L020,3859,test
Q5U5Q3,3859,test
Q6ZN04,3859,test
Q9NXH9,3860,train
P28288,3861,train
Q8TAP6,3862,train
Q9H089,3863,train
P17813,3864,train
Q2TAA8,3865,train
O00116,3866,train
P52569,3867,test
P30825,3867,test
Q8WY07,3867,test
P23786,3868,train
Q9NV88,3869,train
P54829,3870,train
P35236,3870,train
Q15256,3870,train
Q7Z3E1,3871,train
Q96DM3,3872,train
Q6UVJ0,3873,train
C9JQI7,3874,val
Q96FV9,3875,train
Q8TCP9,3876,train
P0CF97,3876,train
Q8WWI5,3877,train
Q8N4M1,3877,train
Q92611,3878,test
Q9H6X5,3879,train
Q86SF2,3880,val
P42357,3881,train
Q9Y2V7,3882,train
Q9BW27,3883,train
P42898,3884,train
Q8N309,3885,train
Q6ZW76,3886,train
P24386,3887,train
P26374,3887,train
Q01844,3888,val
Q9P0U4,3889,val
Q2M243,3890,train
Q86W26,3891,train
Q9NY59,3892,train
Q96KR4,3893,train
Q15311,3894,train
Q9BVA0,3895,train
Q9NZV8,3896,train
Q9NSA2,3896,train
Q9UK17,3896,train
Q53HC5,3897,train
Q9P2J3,3897,train
Q9P2N7,3897,train
O75509,3898,train
P49748,3899,train
Q9H845,3899,train
Q9UNQ0,3900,test
Q9HBG7,3901,train
Q04756,3902,train
Q96IV0,3903,train
Q03169,3904,val
Q9NW82,3905,train
Q9NYA1,3906,test
Q9NRA0,3906,test
Q96JX3,3907,train
P15923,3908,train
P33908,3909,train
Q9NR34,3909,train
O60476,3909,train
O43439,3910,val
Q06455,3910,val
O75081,3910,val
A6NMB9,3911,train
Q9BXF6,3912,train
Q96GC6,3913,train
P22460,3914,train
P22459,3914,train
P17658,3914,train
Q09470,3914,train
P22001,3914,train
P16389,3914,train
O14829,3915,val
Q13049,3916,train
Q9BZQ2,3917,train
P35475,3918,train
Q8IW92,3919,val
Q8NCI6,3919,val
Q68BL7,3920,train
Q86VX9,3921,train
Q7L1V2,3921,train
P0C671,3922,train
Q66K79,3923,train
P16870,3923,train
Q9NPY3,3924,train
Q9BY15,3925,train
P07359,3926,val
Q6ZN84,3927,train
Q86WS4,3928,train
Q86UU5,3929,test
Q9Y6R0,3930,train
P49757,3930,train
O75925,3931,test
Q8N2W9,3931,test
Q9Y6X2,3931,test
O75928,3931,test
P08236,3932,train
Q15486,3932,train
Q9NPI1,3933,train
P35663,3934,train
A6NIE6,3935,train
Q9NYV6,3935,train
Q86XN8,3936,val
Q9H7E2,3937,train
Q9H222,3938,train
Q14680,3939,train
Q9NVC6,3940,val
Q8NCE2,3941,train
Q6PI73,3942,train
Q8N149,3942,train
Q8N423,3942,train
Q8NHJ6,3942,train
O75023,3942,train
Q8N6C8,3942,train
O75022,3942,train
P59901,3942,train
A6NI73,3942,train
Q8NHL6,3942,train
Q5GH73,3943,test
Q5GH72,3943,test
Q5GH76,3943,test
Q9UGH3,3944,train
Q9UHI7,3944,train
P51693,3945,train
Q9UNN5,3946,train
Q96G46,3947,train
Q86X29,3948,val
P46063,3949,train
Q86VQ6,3950,val
Q16881,3950,val
Q9NNW7,3950,val
P51170,3951,train
Q8TF42,3952,train
Q16643,3953,val
Q96QE2,3954,train
O15353,3955,train
Q9H0M4,3956,train
O95125,3957,train
Q15397,3958,train
Q9NXZ2,3959,test
Q9NVI7,3960,train
Q5T2N8,3960,train
Q5T9A4,3960,train
Q8NBF6,3961,train
Q9UFC0,3962,train
P10515,3963,train
P53671,3964,train
P53667,3964,train
Q8N3J3,3965,test
A0A0J9YXQ4,3966,train
A0A0J9YX94,3966,train
Q9BTA9,3967,train
Q6P5W5,3968,train
P78348,3969,train
Q16515,3969,train
Q96FT7,3969,train
Q96MY7,3970,train
Q14332,3971,train
Q9ULW2,3971,train
Q13467,3971,train
O75084,3971,train
Q9UP38,3971,train
O00144,3971,train
Q9P209,3972,train
Q49MG5,3973,train
Q8NI60,3974,train
P43121,3975,train
P30291,3976,train
Q9H7S9,3977,train
Q96F45,3977,train
Q96FN5,3978,train
Q9H2H8,3979,train
Q9Y3C6,3979,train
Q96BP3,3979,train
Q6PCB7,3980,train
Q6P1M0,3980,train
Q9ULX6,3981,train
Q8NG66,3982,train
P30101,3983,train
P13667,3983,train
Q13409,3984,train
O14576,3984,train
Q8IWZ8,3985,train
P42331,3986,train
Q17RD7,3987,train
Q8NB59,3987,train
Q6PI48,3988,test
Q9HC58,3989,train
Q8NFF2,3989,train
P0CB38,3990,test
Q9H361,3990,test
Q13310,3990,test
Q96DU9,3990,test
Q4VXU2,3990,test
Q5JQF8,3990,test
P11940,3990,test
Q9BSG1,3991,train
Q12901,3991,train
Q8IZ26,3991,train
O43296,3991,train
Q8N9F8,3991,train
Q16587,3991,train
P15622,3991,train
Q6ZS27,3991,train
Q96PQ6,3991,train
Q9HBT8,3991,train
Q8N141,3991,train
Q8NA42,3991,train
Q6ZMY9,3991,train
Q75MW2,3992,train
Q6NUN9,3992,train
P01042,3993,train
Q14166,3994,train
Q9P0U3,3995,train
O95905,3996,train
Q14533,3997,train
Q9NSB4,3997,train
Q9NSB2,3997,train
P78386,3997,train
O43790,3997,train
P13647,3997,train
P04259,3997,train
P48668,3997,train
Q14CN4,3997,train
P35908,3997,train
Q7RTS7,3997,train
P04264,3997,train
P05787,3997,train
P02538,3997,train
Q3SY84,3997,train
Q86Y46,3997,train
Q7Z794,3997,train
P08729,3997,train
Q01546,3997,train
O95678,3997,train
Q8N1N4,3997,train
Q5XKE5,3997,train
P12035,3997,train
P19013,3997,train
Q9NRR6,3998,train
Q9UKV5,3999,train
Q0P6H9,4000,val
Q92959,4001,train
Q1EHB4,4002,val
Q92911,4002,val
Q8N695,4002,val
Q5TEJ8,4003,train
Q9NWL6,4004,train
Q8TC92,4005,train
Q16206,4005,train
O14777,4006,val
Q9Y6Y0,4007,train
Q53EQ6,4008,train
Q6TDP4,4009,train
Q9Y2M5,4009,train
Q9NXS3,4009,train
O95198,4009,train
O94889,4009,train
Q53G59,4009,train
Q9UH77,4009,train
Q9BTE3,4010,train
Q8WVM8,4011,train
Q9H611,4012,train
O15484,4013,train
Q9Y6Q1,4013,train
Q9H6W3,4014,train
A0A0U1RRE5,4015,train
Q9Y2W2,4015,train
Q8N1K5,4016,train
O95208,4017,train
Q9H201,4017,train
Q02297,4018,train
P35558,4019,train
Q16822,4019,train
P10242,4020,train
P07911,4021,train
P55259,4021,train
O00472,4022,test
Q6NSJ2,4023,train
P51168,4024,train
A4FU49,4025,train
Q9UBT2,4026,train
Q5JVL4,4027,val
Q96PP8,4028,train
P32455,4028,train
Q96PP9,4028,train
Q6ZN66,4028,train
Q9H0R5,4028,train
P32456,4028,train
Q8N8V2,4028,train
P13196,4029,train
O95453,4030,train
Q8IYB4,4031,train
P50542,4031,train
Q15637,4032,train
Q99502,4033,train
O00167,4033,train
Q99504,4033,train
O95677,4033,train
Q8IUR6,4034,train
Q9P2B4,4035,train
Q9Y5K6,4036,train
Q71H61,4037,train
Q8N3T1,4038,train
Q5VWK0,4039,train
Q96MY1,4040,train
O94818,4040,train
C9JSJ3,4041,train
Q5H9K5,4042,train
Q9NPI7,4042,train
P52747,4043,train
P36508,4043,train
P08240,4044,train
P03952,4045,train
P03951,4045,train
Q96LD4,4046,train
Q96MH7,4047,train
P10912,4048,train
P49759,4049,train
Q9HAZ1,4049,train
P49761,4049,train
P49760,4049,train
Q96JB8,4050,train
Q9NY28,4051,train
Q6IS24,4051,train
Q6P9A2,4051,train
Q9HCQ5,4051,train
Q86YS3,4052,train
O14744,4053,train
